id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing
369145,5 mins walk from Newton MRT,Unknown,"DO YOU WANT A CHARMING AIRBNB HOMESTAY WITH A TRULY LOCAL EXPERIENCE?<br />I am an avid traveller, who started travelling at the age of 12 years old. As such, it is a joy for me to host travellers in my cosy home and share our travel tales.<br />If you are looking for a unique, classic “airbnb” home stay accommodation, off the beaten track but yet super convenient location, you can stop here!!<br /><br />I would love to hear a little bit about yourself and connect with you.<br /><br />As a travelled Singaporean, I can share the ins and outs of local scene so that YOU can bring home this unique experience home.<br /><br />Someone who share a meal together or just relax and chat over a glass of wine. There is a cleaner who comes around weekly to ensure the house is always clean and tidy. The cleaning charges will be covered in the rent.<br /><br />Join me for a  A Rustic Unique Adventurous Nostalgic home.<br />A cosy spacious room Facing a nice park in a charming British style townhouse ",1521514,Betty,2011-12-20,Singapore,"Hello !
I am Elizabeth from Singapore.

Looking forward to hosting you in our lovely little sunny island. ",within a few hours,1.0,1.0,f,https://a0.muscache.com/im/users/1521514/profile_pic/1324398791/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1521514/profile_pic/1324398791/original.jpg?aki_policy=profile_x_medium,Central Area,7,8,"['email', 'phone']",t,t,"Singapore, Singapore",Newton,Central Region,1.31129,103.83788,Private room in townhouse,Private room,2,1.0,1 shared bath,2.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Oven"", ""Kitchen""]",91.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,t,30,60,90,365,163,0,0,95,0,0,0.0,2012-04-12,2020-01-10,4.39,4.31,4.12,4.65,4.67,4.6,4.32,Unknown,f,7,1,6,0,0.99,0,0,0,0,0,0,0
395191,Heritage Apartment Room near Orchard,A basic simple small room for solo traveler in a heart of Singapore's central area- with easy access to buses and MRT train- Located in a heritage district.,Unknown,1975201,Adi,2012-03-20,Singapore,"I like travelling a lot, as well as good food. 

Singapore is not only a place for the future, but has an incredible rich history, which I think people should know about. Contact me if you have any questions! 

",Unknown,1.0,0.99,f,https://a0.muscache.com/im/users/1975201/profile_pic/1407484173/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1975201/profile_pic/1407484173/original.jpg?aki_policy=profile_x_medium,Central Area,1,2,"['email', 'phone']",t,t,Unknown,River Valley,Central Region,1.29496,103.83575,Private room in rental unit,Private room,1,0.0,0 baths,1.0,1.0,"[""Dryer"", ""Air conditioning"", ""Pool"", ""Elevator"", ""Hair dryer"", ""Iron"", ""Backyard"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Hangers"", ""Wifi""]",95.0,93,365,93.0,93.0,365.0,365.0,93.0,365.0,t,23,53,83,83,27,0,0,83,0,0,0.0,2013-07-30,2017-08-07,4.31,4.27,4.08,4.73,4.69,4.58,4.19,Unknown,f,1,0,1,0,0.18,0,0,0,0,0,0,0
468782,Lovely Ensuite Room in Serangoon,"Our cosy room is suitable for those who are here for work, to study or just on a vacation. A stones throw away are many local food centres, a shopping centre, banks and parks.","Our area used to house former British soldiers in Singapore during WW2. It has since changed a lot and boasts some pretty awesome amenities!<br /><br />These are some of the really AWESOME amenities nearby:<br /><br />-Banks (DBS , Standard Chartered , UOB , HSBC , Citibank)<br /><br />-Moneychanger<br /><br />-Singapore Post Office (For mailing/posting purposes)<br /><br />-24/7 Supermarket",2327208,Jerome,2012-05-09,Singapore,"Staying with us is not for everyone. If you enjoy visiting the touristy places, googling ""top 10 destinations in Singapore"", then it would be better to find somewhere else. 

But, if you like to explore the nooks and crannies in Singapore, and visit eateries locals frequent, then you have come to the right place!

Whether you are in Singapore for Business or Holiday, I will show you my hidden eating spots, the places that tripadvisor hasn't discovered. The places to visit that few travellers know of. Plus, everything locals know that you cannot find online.

If you think staying with us is right for you, drop me a message:)
",Unknown,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/8d35021e-f3b8-4861-846d-dfa7bae63278.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8d35021e-f3b8-4861-846d-dfa7bae63278.jpg?aki_policy=profile_x_medium,Serangoon,2,4,"['email', 'phone', 'work_email']",t,t,"Singapore, Singapore",Serangoon,North-East Region,1.36288,103.86575,Private room in home,Private room,2,1.5,1.5 baths,1.0,0.0,"[""Dryer"", ""Essentials"", ""Dishes and silverware"", ""Air conditioning"", ""Washer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi""]",53.0,92,180,92.0,92.0,180.0,180.0,92.0,180.0,t,30,60,90,365,83,1,0,95,0,184,9752.0,2012-05-22,2025-04-27,4.7,4.63,4.49,4.83,4.88,4.57,4.6,Unknown,f,1,0,1,0,0.51,0,0,0,0,0,0,0
481789,Master Bedroom in Newly Built Flat,Aircon Master Bedroom in a Newly Built Flat for Lease  from 18 APRIL 2015 (6months to 2years) directly opposite Temasek Polytechnic.<br /><br /><br /><br />  ,Lots of eateries and neighbourhood shops.,2386154,Susan,2012-05-16,Unknown,"Myself and my sister living together in the flat, both of us Chinese in our early 50s.
",Unknown,1.0,0.99,f,https://a0.muscache.com/im/users/2386154/profile_pic/1337157893/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2386154/profile_pic/1337157893/original.jpg?aki_policy=profile_x_medium,Unknown,1,3,"['email', 'phone']",t,f,"Singapore, Singapore",Tampines,East Region,1.34816,103.93238,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Air conditioning"", ""TV"", ""Elevator"", ""Kitchen"", ""Washer"", ""Wifi""]",95.0,180,730,180.0,180.0,730.0,730.0,180.0,730.0,Unknown,0,0,0,0,0,0,0,0,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Unknown,f,1,0,1,0,0.0,1,1,1,1,1,1,1
606784,"Ensuite room, pool, near airport, expo and sutd.","Cosy, spacious double room in a quiet and pleasant neighborhood. Wi-fi, tv. Big common pool and gym. 12 min. walk to suburban mall and MRT station. Also near Expo and SUTD, both about 20 min. walk. Especially great for lady travellers.","Quiet and pleasant neighbourhood. MRT, suburban mall with big 24-hr supermarket, 12 min. walk away. Plenty of food-courts, cafes, coffee-shops and fast-food chains in and around the mall and mrt station.",813925,Happy,2011-07-13,Singapore,"I am a born n bred singaporean. I think I know Singapore well enough to help u make the most of your stay here. 

Cheers. ;)

",Unknown,1.0,0.99,f,https://a0.muscache.com/im/users/813925/profile_pic/1406435474/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/813925/profile_pic/1406435474/original.jpg?aki_policy=profile_x_medium,Tampines,1,1,"['email', 'phone']",t,f,"Singapore, Singapore",Tampines,East Region,1.34361,103.95717,Private room in condo,Private room,2,2.0,2 baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Hot tub"", ""Washer"", ""Hangers"", ""Extra pillows and blankets"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Gym"", ""Essentials"", ""Pool"", ""Shampoo""]",95.0,92,150,92.0,92.0,150.0,150.0,92.0,150.0,Unknown,0,0,0,0,75,0,0,0,0,0,0.0,2014-08-03,2020-01-28,4.81,4.87,4.79,4.93,4.92,4.59,4.64,Unknown,f,1,0,1,0,0.55,0,0,0,0,0,0,0
642660,BEST CITY LIVING WITH GA RESIDENCE,Unknown,Unknown,3212572,Roger,2012-08-09,Singapore,"Humourous, social person. Enjoy meeting new friends, travelling and most of all, experimenting new ideas and business concepts. ",Unknown,1.0,0.99,f,https://a0.muscache.com/im/users/3212572/profile_pic/1344567477/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3212572/profile_pic/1344567477/original.jpg?aki_policy=profile_x_medium,Bugis/Kampong Glam,1,1,['email'],t,f,Unknown,Rochor,Central Region,1.30096,103.85206,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,"[""Dryer"", ""Gym"", ""Air conditioning"", ""TV"", ""Pool"", ""Elevator"", ""Kitchen"", ""Washer"", ""Wifi""]",95.0,180,730,180.0,180.0,730.0,730.0,180.0,730.0,Unknown,0,0,0,0,0,0,0,0,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Unknown,f,1,0,1,0,0.0,1,1,1,1,1,1,1
696136,Quiet ensuite room in Holland Village,Unknown,Unknown,1289033,Grace,2011-10-14,Singapore,"Curious explorer at the school of life! 
I like museums, concerts, reading in cafes, people watching, walking around cities, spending time in nature, learning languages. And meeting new people :) ",Unknown,1.0,0.99,f,https://a0.muscache.com/im/users/1289033/profile_pic/1318576335/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1289033/profile_pic/1318576335/original.jpg?aki_policy=profile_x_medium,Bukit Timah,1,3,"['email', 'phone']",t,t,Unknown,Bukit Timah,Central Region,1.30938,103.79812,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,"[""Air conditioning"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Washer"", ""Hangers"", ""Wifi""]",95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,t,29,59,89,89,26,0,0,89,0,0,0.0,2012-09-24,2017-08-12,4.5,4.28,4.48,4.8,4.8,4.88,4.44,Unknown,f,1,0,1,0,0.16,0,0,0,0,0,0,0
733863,Homestay at Serangoon,"Theme Park with jogging track and workout corner.<br />Easily accessible by rail or bus to everywhere.<br />Serangoon Station (Interchange,Purple Line) (10 min's busride away); connects you to the following stations: NS Line(Red), NE Line(Purple-Serangoon Stn) and Circle Line(Yellow)   <br />The Neighbourhood<br />Neighbourhood heartlands -Ang Mo Kio(RedLine), Hougang,Serangoon Nex(PurpleLine),  Bishan(RedLine & YellowLine), Toa Payoh(RedLine)",Unknown,3824517,Shirlnet,2012-10-10,Singapore,"Clean, safe and economical homestay with friendly, easygoing owner......You will experience an insight into how Singaporeans live,eat and shop away from the Orchard malls.",Unknown,1.0,0.99,f,https://a0.muscache.com/im/pictures/user/00084ad2-88f5-4ad7-8658-44f2935a80a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/00084ad2-88f5-4ad7-8658-44f2935a80a5.jpg?aki_policy=profile_x_medium,Serangoon,2,2,['phone'],t,f,Unknown,Serangoon,North-East Region,1.36926,103.87312,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Elevator"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Wifi""]",95.0,180,365,180.0,180.0,365.0,365.0,180.0,365.0,Unknown,0,0,0,0,0,0,0,0,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Unknown,f,1,0,1,0,0.0,1,1,1,1,1,1,1
747813,Fantastic Serviced Apartment in the Singapore CBD,"Fantastic central serviced apartment available in the heart of Singapore's central business district, Nearby Tanjong Pagar MRT station in the middle of the CBD.<br /><br />Now with new cable TV with included all the latest movies and sports packages, Barclays Premier League (BPL) Rugby, Golf, Tennis etc.. broadcast. <br /><br />And new superfast fibre broadband wifi-internet.","Great location in the CBD<br /><br />Mixed retail, office and residential building located on Anson Road, in the heart of the CBD, which sits right beside Tanjong Pagar MRT Station. There is a range of shopping, convenient stores and food and beverage outlets on the ground floor of your apartment block.<br /><br />The building boasts a range of Food & Beverage outlets on the lobby level but does have facilities like traditional condominium: - A gym - Swimming Pool - Badminton Court - 24h Security - Covered car park",3926646,Paul,2012-10-20,Singapore,Hi I'm John from the US,a few days or more,0.0,0.99,f,https://a0.muscache.com/im/pictures/user/a87298a1-fccf-471b-a3e2-5bb0e6aa720a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a87298a1-fccf-471b-a3e2-5bb0e6aa720a.jpg?aki_policy=profile_x_medium,Chinatown,4,7,"['email', 'phone', 'work_email']",t,t,"Singapore, Singapore",Downtown Core,Central Region,1.27663,103.84498,Private room in condo,Private room,4,1.0,1 shared bath,1.0,1.0,"[""First aid kit"", ""Hair dryer"", ""Private entrance"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Hot tub"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Lockbox"", ""Paid parking on premises"", ""Smoking allowed"", ""Hot water"", ""Paid parking off premises"", ""TV with standard cable"", ""Pets allowed"", ""Gym"", ""Essentials"", ""Pool"", ""Self check-in"", ""Kitchen"", ""Shampoo""]",127.0,92,1123,92.0,92.0,1123.0,1123.0,92.0,1123.0,t,23,53,83,358,68,0,0,88,0,0,0.0,2012-11-10,2019-02-27,4.63,4.67,4.57,4.7,4.82,4.91,4.5,Unknown,t,4,1,3,0,0.43,0,0,0,0,0,0,0
747816,Fantastic Serviced Apartment in the Singapore CBD,"Fantastic central serviced apartment available in the heart of Singapore's central business district, directly above Tanjong Pagar MRT station in the middle of the CBD.<br /><br />Now with new cable TV with included all the latest movies and sports packages, Barclays Premier League (BPL) Rugby, Golf, Tennis etc.. broadcast. <br /><br />And new superfast fiber broadband wifi-internet.","Great location in the CBD<br /><br />The building is a mixed retail, office and residential building located on Anson Road, in the heart of the CBD, which sits right beside Tanjong Pagar MRT Station. There is a range of shopping, convenient stores and food and beverage outlets on the ground floor of your apartment block.<br /><br />The building boasts a range of Food & Beverage outlets on the lobby level but does have facilities like traditional condominium: - A gym - Swimming Pool - Badminton Court - 24h Security - Covered car park",3926646,Paul,2012-10-20,Singapore,Hi I'm John from the US,a few days or more,0.0,0.99,f,https://a0.muscache.com/im/pictures/user/a87298a1-fccf-471b-a3e2-5bb0e6aa720a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a87298a1-fccf-471b-a3e2-5bb0e6aa720a.jpg?aki_policy=profile_x_medium,Chinatown,4,7,"['email', 'phone', 'work_email']",t,t,"Singapore, Singapore",Downtown Core,Central Region,1.27585,103.84597,Private room in condo,Private room,4,1.0,1 shared bath,1.0,1.0,"[""Refrigerator"", ""Hair dryer"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Hot tub"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Lockbox"", ""Paid parking on premises"", ""Smoking allowed"", ""Hot water"", ""Microwave"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Gym"", ""Essentials"", ""Pool"", ""Self check-in"", ""Kitchen"", ""Shampoo""]",127.0,92,1124,92.0,92.0,1124.0,1124.0,92.0,1124.0,t,30,60,90,365,25,0,0,95,0,0,0.0,2012-11-11,2018-09-14,4.56,4.44,4.32,4.76,4.88,4.96,4.28,Unknown,t,4,1,3,0,0.16,0,0,0,0,0,0,0
756267,East Coast Boutique,"Our premier suite is a lovely large room with high ceilings and your own private bathroom suite with bath and large walk in shower.<br />Situated above a great little local restaurant, café & bar - Rabbit Carrot Gun & The Trenchard Arms.","Local temples, great places to eat and drink, 10 min walk to the beach. <br />Many of Singapore's major attractions are within a 10 min taxi ride including Marina Bay Sands, Gardens by the Bay, Singapore National Gallery, National Stadium, Boat Quay/Clarke Quay<br />Further afield, Sentosa, National Museum of Singapore, Fort Canning, Orchard Road are all within a 15 min taxi ride.",1584407,Richard,2012-01-09,Singapore,"Enjoyed saving, refurbishing  and re-developing one of Singapore's heritage shophouses so much, decided to go one step further. Refurbishing another 2 shophouses nearby which includes 3 suites and an eclectic modern British restaurant - Rabbit Carrot Gun - and gastro bar - The Trenchard Arms. Been based in Singapore for 16 years, my interests are very broad and include; architecture, interior design, rugby and things culinary. 
Founding partner in a management consultancy group, international property developer, restauranteur, landlord and boutique hotelier.
All wonderful and still my proudest achievement are my two children. 
 ",Unknown,1.0,0.99,f,https://a0.muscache.com/im/pictures/user/462eec93-9d74-497f-9a6b-ab9673a02779.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/462eec93-9d74-497f-9a6b-ab9673a02779.jpg?aki_policy=profile_x_medium,Marine Parade,5,5,"['phone', 'work_email']",t,t,"Singapore, Singapore",Marine Parade,Central Region,1.30416,103.90076,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Bathtub"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Long term stays allowed"", ""Breakfast"", ""Essentials"", ""Air conditioning"", ""TV"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Shampoo"", ""Hangers"", ""Wifi""]",95.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,t,0,0,0,0,70,0,0,0,0,0,0.0,2012-12-13,2020-10-12,4.73,4.74,4.75,4.84,4.77,4.74,4.66,Unknown,f,4,2,2,0,0.45,0,0,0,0,0,0,0
765579,Chinatown@doorstep: *Queenbed Rm 89C (Not Tourist),"This Room's features include:<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Airconditioned (control via your own remote)<br />- Queen-size bed, wardrobe & study desk <br />- Bedsheet / Towel<br />- Unlimited wireless internet 1gpbs<br />- Access to 2 bathrooms shared with 2 others housemates","- Apartment is at Chinatown MRT exit C.<br />- Right in the heart of town, proximity to everything!<br />- 24-hours security, 24-hours food & drinks<br />- Access to THREE MRT lines: 1 min walk from Chinatown MRT (purple line, blue line), 5 min walk from Outram MRT (green line) <br />- 1-4 stations away from Clarke Quay, Outram, Tiong Bahru, City Hall, Dhoby Gaut, Somerset, Raffles Place, Tanjong Pagar.<br />- 1-5 mins walk to Amenities! 24-hr food centres / Shopping centre / Supermarket, etc.<br />- More than 20 bus lines at bus stops right beside the apartment building.<br />- 5-10 mins bus to CBD, Beach road, Orchard road, Shenton way, etc.<br />- 5-10 mins walk to outram, clarke quay (night entertainment), etc.<br />- 15-30 mins walk to CBD, marina bay sands, suntec city.",2413412,Keng Song,2012-05-19,Singapore,"Managing 88 rooms of various budgets, types and sizes across singapore",within a few hours,0.89,0.67,f,https://a0.muscache.com/im/pictures/user/508d6454-a3a0-457e-b9b6-4187592ac9af.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/508d6454-a3a0-457e-b9b6-4187592ac9af.jpg?aki_policy=profile_x_medium,Kallang,91,182,"['email', 'phone']",t,t,"Singapore, Singapore",Outram,Central Region,1.2841,103.84253,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Self check-in"", ""Oven"", ""Kitchen""]",47.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,t,27,57,87,362,2,0,0,92,0,0,0.0,2012-11-12,2019-08-11,4.0,3.0,3.0,4.0,4.5,4.0,3.0,Unknown,t,91,2,89,0,0.01,0,0,0,0,0,0,0
815685,Awesome Room in the City! Near Orchard Rd! (3),"**IMPORTANT NOTES:  READ BEFORE YOU BOOK! <br />==Since this is an HDB Flat tourists are NOT ALLOWED unless having a VALID PASS like IPA Letter or TEP.<br /><br />Cozy, comfortable, well-renovated & fitted. Great guests, great environment, and great host!<br /><br />This is a shared apartment with several other flatmates.<br />We have 2 Common bathrooms and 2 toilets (separate) <br /><br />10 min walk to Redhill MRT or take a bus direct from the bus terminal downstairs direct to Tiong Bahru MRT<br /><br />Near Queensway, Alexandra, NUS, NUH.",Unknown,1439258,Kay,2011-11-24,Singapore,"K2 Guesthouse is designed for guests who want a truly local experience with local people. Experience eating local food in a local home away from home! 

We love meeting new people, exchanging cultures, food, language and most of all spending some time in the evening after work to relax with a glass of wine or a can of beer when the weather becomes unbearable!

Read my reviews and when you get here, ask for the guest book, you will get to know heaps of great friends across the globe! 

Also - Finally being an Airbnb host since 2011, we obtained our Hotel License to legally operate in Singapore for short term stays!

We would like to take this opportunity to appreciate all our faithful long term guests who have stayed and support us during all these years.  Please come back to experience our the new K2 Guesthouse at South Buona Vista. 

We'd love to have you with us :) 

K2 guesthouse 
Kay 
",within an hour,1.0,0.99,f,https://a0.muscache.com/im/pictures/user/7245b0a9-27fa-4759-9fb3-59ae8299e8a3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7245b0a9-27fa-4759-9fb3-59ae8299e8a3.jpg?aki_policy=profile_x_medium,Bukit Merah,50,88,"['email', 'phone']",t,t,Unknown,Bukit Merah,Central Region,1.29065,103.80941,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Paid washer \u2013 In unit"", ""Paid dryer \u2013 In unit"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Lock on bedroom door"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Smart lock"", ""Hot water"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle""]",67.0,180,999,180.0,180.0,1125.0,1125.0,180.0,1125.0,t,0,0,0,0,16,0,0,0,0,0,0.0,2013-06-26,2023-02-28,4.13,3.88,4.25,4.25,4.44,4.25,3.88,S0399,t,49,0,49,0,0.11,0,0,0,0,0,0,0
